order_id,customer_id,region,currency_code,amount_local_currency,amount_display,product_category,order_date,delivered_date,is_refunded,refund_date,review_score,order_status
US-ORD-000523,US-CUST-00514,US,USD,75.66,75.66,Health,2023-09-11 00:00:00,2023-09-14 10:19:29,False,,4.0,completed
US-ORD-000524,US-CUST-00454,US,USD,69.56,69.56,Home & Kitchen,2025-12-25 00:00:00,12/30/2025 20:08,False,,,completed
US-ORD-000525,US-CUST-00540,US,USD,35.06,35.06,Toys,18.10.2024,2024-10-22 03:00:07,False,,4.0,completed
US-ORD-000526,US-CUST-00314,US,USD,58.22,58.22,Fashion,06-Jul-2023,14.07.2023,False,,3.0,completed
US-ORD-000527,US-CUST-00331,US,USD,85.11,85.11,Automotive,01.05.2023,2023-05-07 20:45:51,False,,2.0,completed
US-ORD-000528,US-CUST-00117,US,USD,3.0,3.0,Electronics,05.09.2023,09/06/2023 22:46,False,,5.0,completed
US-ORD-000529,US-CUST-00567,US,USD,50.17,50.17,Health,2025-08-09 00:00:00,19-Aug-2025,False,,3.0,completed
US-ORD-000530,US-CUST-00172,US,USD,83.3,83.3,Sports,09/15/2023 00:00,09/23/2023 02:01,False,,5.0,completed
US-ORD-000531,US-CUST-00296,US,USD,167.77,167.77,Health,05/17/2025 00:00,,False,,,cancelled
US-ORD-000532,US-CUST-00522,US,USD,121.08,121.08,Sports,14.09.2025,20-Sep-2025,False,,4.0,completed
US-ORD-000533,US-CUST-00215,US,USD,50.2,50.2,Automotive,29.12.2025,01/09/2026 08:43,False,,,completed
US-ORD-000534,US-CUST-00470,US,USD,74.85,74.85,Sports,02.12.2024,06.12.2024,False,,3.0,cancelled
US-ORD-000535,US-CUST-00500,US,USD,106.34,106.34,Electronics,01-Oct-2023,,True,21-Oct-2023,,completed
US-ORD-000536,US-CUST-00234-DUP,US,USD,78.98,78.98,,08.06.2023,15-Jun-2023,False,,2.0,completed
US-ORD-000537,US-CUST-00366,US,USD,66.29,66.29,Fashion,01/18/2023 00:00,21-Jan-2023,True,2023-02-25 00:00:00,2.0,completed
US-ORD-000538,US-CUST-00405,US,USD,71.28,71.28,Beauty,2024-09-12 00:00:00,16.09.2024,True,10/12/2024 00:00,,completed
US-ORD-000539,US-CUST-00265,US,USD,143.11,143.11,Grocery,10/21/2025 00:00,10/27/2025 06:16,False,,3.0,completed
US-ORD-000540,US-CUST-00258,US,USD,158.43,158.43,Beauty,15-Jul-2024,,False,,,cancelled
US-ORD-000541,US-CUST-00370,US,USD,101.19,101.19,Electronics,2025-05-24 00:00:00,28-May-2025,False,,3.0,completed
US-ORD-000542,US-CUST-00585,US,USD,58.25,58.25,Electronics,2024-04-04 00:00:00,11-Apr-2024,False,,5.0,completed
US-ORD-000543,US-CUST-00099,US,USD,144.45,144.45,Toys,2024-04-07 00:00:00,04/11/2024 00:32,False,,2.0,completed
US-ORD-000544,US-CUST-00055,US,USD,81.34,81.34,Automotive,19.02.2023,20.02.2023,False,,,completed
US-ORD-000545,US-CUST-00062,US,USD,89.54,89.54,Fashion,2024-04-29 00:00:00,2024-05-03 16:54:54,False,,3.0,completed
US-ORD-000546,US-CUST-00057,US,USD,3.24,3.24,Home & Kitchen,2023-05-14 00:00:00,2023-05-20 00:39:10,False,,3.0,completed
US-ORD-000547,US-CUST-00464,US,USD,22.35,22.35,Toys,20-Feb-2025,02/20/2025 00:00,False,,3.0,completed
US-ORD-000548,US-CUST-00105,US,USD,154.75,154.75,Automotive,2025-05-26 00:00:00,2025-06-03 07:44:25,False,,3.0,completed
US-ORD-000549,US-CUST-00455,US,USD,47.9,47.9,Automotive,05/19/2023 00:00,05/24/2023 22:30,False,,3.0,completed
US-ORD-000550,US-CUST-00150,US,USD,88.58,88.58,Electronics,01-Apr-2023,07.04.2023,False,,5.0,completed
US-ORD-000551,US-CUST-00058,US,USD,70.49,70.49,Sports,12/03/2024 00:00,,False,,,completed
US-ORD-000552,US-CUST-00478,US,USD,35.49,35.49,Toys,22.04.2023,04/25/2023 08:18,False,,3.0,completed
US-ORD-000553,US-CUST-00224,US,USD,91.53,91.53,Automotive,2024-11-18 00:00:00,2024-11-24 19:51:07,False,,3.0,completed
US-ORD-000554,US-CUST-00006,US,USD,142.17,142.17,Grocery,16.04.2024,20.04.2024,False,,3.0,cancelled
US-ORD-000555,US-CUST-00030,US,USD,41.38,41.38,Electronics,01/02/2025 00:00,01/21/2025 03:38,False,,4.0,completed
US-ORD-000556,US-CUST-00180,US,USD,108.16,108.16,Beauty,23.12.2023,27.12.2023,False,,4.0,completed
US-ORD-000557,US-CUST-00378,US,USD,98.22,98.22,Home & Kitchen,12.02.2023,2023-02-13 20:59:52,False,,3.0,completed
US-ORD-000558,US-CUST-00194,US,USD,110.74,110.74,Automotive,12/15/2025 00:00,2025-12-17 11:47:38,False,,4.0,completed
US-ORD-000559,US-CUST-00548,US,USD,13.95,13.95,Books,05.02.2025,02/10/2025 22:23,False,,3.0,completed
US-ORD-000560,US-CUST-00214,US,USD,3.0,3.0,Beauty,2024-11-02 00:00:00,11/09/2024 07:54,False,,,completed
US-ORD-000561,US-CUST-00382,US,USD,41.94,41.94,Home & Kitchen,13-May-2023,16.05.2023,False,,4.0,completed
US-ORD-000562,US-CUST-00240,US,USD,126.69,126.69,Grocery,10-Oct-2025,2025-10-12 23:14:25,False,,4.0,completed
US-ORD-000563,US-CUST-00302,US,USD,94.3,94.3,Toys,20-May-2025,26.05.2025,False,,4.0,completed
US-ORD-000564,US-CUST-00509,US,USD,58.48,58.48,,16.04.2024,19.04.2024,False,,4.0,completed
US-ORD-000565,US-CUST-00525,US,USD,26.75,26.75,Home & Kitchen,2023-02-20 00:00:00,2023-02-20 00:00:00,False,,4.0,completed
US-ORD-000566,US-CUST-00281,US,USD,115.68,115.68,Fashion,04/11/2024 00:00,04/11/2024 06:34,False,,3.0,completed
US-ORD-000567,US-CUST-00413,US,USD,102.86,102.86,Health,10-Oct-2023,,False,,,completed
US-ORD-000568,US-CUST-00214,US,USD,75.94,75.94,Grocery,25-Jan-2023,01/28/2023 13:03,False,,3.0,completed
US-ORD-000569,US-CUST-00460,US,USD,136.87,136.87,Grocery,2025-08-17 00:00:00,31-Aug-2025,False,,3.0,completed
US-ORD-000570,US-CUST-00347,US,USD,53.28,53.28,Sports,09/20/2023 00:00,,False,,,completed
US-ORD-000571,US-CUST-00338,US,USD,80.52,80.52,Health,06-Apr-2025,2025-04-14 05:59:04,False,,,completed
US-ORD-000572,US-CUST-00311,US,USD,89.54,89.54,Toys,2024-02-23 00:00:00,27-Feb-2024,False,,3.0,completed
US-ORD-000573,US-CUST-00290,US,USD,4.66,4.66,Electronics,12/30/2023 00:00,2024-01-05 18:23:21,False,,,completed
US-ORD-000574,US-CUST-00160,US,USD,71.5,71.5,Fashion,2025-12-09 00:00:00,2025-12-13 15:20:13,False,,5.0,completed
US-ORD-000575,US-CUST-00486,US,USD,88.44,88.44,Grocery,05/06/2025 00:00,05/09/2025 11:54,False,,3.0,completed
US-ORD-000576,US-CUST-00065,US,USD,126.68,126.68,Automotive,27-Sep-2024,02-Oct-2024,False,,2.0,completed
US-ORD-000577,US-CUST-00294,US,USD,116.37,116.37,Health,20-May-2024,23-May-2024,False,,5.0,completed
US-ORD-000578,US-CUST-00442,US,USD,123.6,123.6,Toys,01-Sep-2024,09/05/2024 02:31,False,,5.0,completed
US-ORD-000579,US-CUST-00550,US,USD,78.05,78.05,Automotive,11.01.2024,2024-01-17 16:55:59,False,,4.0,completed
US-ORD-000580,US-CUST-00333,US,USD,36.91,36.91,Beauty,17-May-2023,2023-05-20 17:06:34,False,,4.0,completed
US-ORD-000581,US-CUST-00351,US,USD,59.94,59.94,Beauty,01-Jun-2024,2024-06-05 04:37:29,False,,3.0,completed
US-ORD-000582,US-CUST-00084,US,USD,94.06,94.06,,03/23/2025 00:00,10.04.2025,False,,3.0,completed
US-ORD-000583,US-CUST-00301,US,USD,76.09,76.09,Home & Kitchen,2025-06-15 00:00:00,06/22/2025 19:47,False,,3.0,completed
US-ORD-000584,US-CUST-00035,US,USD,95.36,95.36,Home & Kitchen,03/11/2025 00:00,13.03.2025,False,,4.0,completed
US-ORD-000585,US-CUST-00004,US,USD,66.58,66.58,Health,2023-04-08 00:00:00,2023-04-14 23:18:54,False,,5.0,completed
US-ORD-000586,US-CUST-00064,US,USD,191.53,191.53,Beauty,02/18/2024 00:00,2024-02-24 03:49:20,True,2024-03-04 00:00:00,4.0,completed
US-ORD-000587,US-CUST-00330,US,USD,83.75,83.75,Home & Kitchen,07/17/2023 00:00,,False,,,completed
US-ORD-000588,US-CUST-00012,US,USD,90.23,90.23,Toys,20-Mar-2025,24.03.2025,False,,4.0,completed
US-ORD-000589,US-CUST-00511,US,USD,134.29,134.29,Fashion,2024-03-26 00:00:00,28.03.2024,True,05/08/2024 00:00,5.0,completed
US-ORD-000590,US-CUST-00340,US,USD,134.27,134.27,Sports,12/18/2023 00:00,22-Dec-2023,False,,2.0,completed
US-ORD-000591,US-CUST-00523,US,USD,47.65,47.65,Grocery,10/13/2024 00:00,,False,,,completed
US-ORD-000592,US-CUST-00081,US,USD,73.97,73.97,,2023-01-28 00:00:00,2023-01-31 00:02:00,False,,3.0,completed
US-ORD-000593,US-CUST-00454,US,USD,112.83,112.83,Sports,18.10.2025,2025-10-24 02:14:35,False,,,completed
US-ORD-000594,US-CUST-00350,US,USD,64.25,64.25,Electronics,10/12/2024 00:00,16.10.2024,False,,3.0,completed
US-ORD-000595,US-CUST-00452,US,USD,33.49,33.49,Beauty,2023-04-21 00:00:00,04/29/2023 05:32,False,,3.0,completed
US-ORD-000596,US-CUST-00128,US,USD,129.77,129.77,Fashion,2025-10-03 00:00:00,,False,,,completed
US-ORD-000597,US-CUST-00180,US,USD,119.92,119.92,Beauty,02/23/2024 00:00,27-Feb-2024,False,,4.0,completed
US-ORD-000598,US-CUST-00482,US,USD,73.91,73.91,Beauty,07-Jul-2025,2025-07-10 04:37:20,False,,4.0,completed
US-ORD-000599,US-CUST-00307,US,USD,21.94,21.94,Home & Kitchen,06/06/2025 00:00,2025-06-13 09:00:30,False,,3.0,completed
US-ORD-000600,US-CUST-00139,US,USD,84.05,84.05,Sports,26-Dec-2023,31.12.2023,False,,3.0,completed
US-ORD-000601,US-CUST-00382,US,USD,101.4,101.4,,24-Jan-2024,28.01.2024,False,,,completed
US-ORD-000602,US-CUST-00446,US,USD,114.21,114.21,Toys,26.05.2023,2023-05-28 07:23:34,False,,4.0,completed
US-ORD-000603,US-CUST-00252,US,USD,162.25,162.25,Health,12/14/2024 00:00,16.12.2024,False,,,completed
US-ORD-000604,US-CUST-00253,US,USD,44.5,44.5,Electronics,01/10/2025 00:00,16.01.2025,False,,4.0,cancelled
US-ORD-000605,US-CUST-00437,US,USD,90.78,90.78,Toys,09.07.2023,2023-07-14 23:28:51,False,,4.0,completed
US-ORD-000606,US-CUST-00091,US,USD,124.94,124.94,Health,2025-10-22 00:00:00,27.10.2025,False,,,completed
US-ORD-000607,US-CUST-00503,US,USD,64.14,64.14,Home & Kitchen,2024-12-06 00:00:00,12-Dec-2024,False,,5.0,completed
US-ORD-000608,US-CUST-00202,US,USD,69.03,69.03,Health,05-May-2025,08-May-2025,False,,4.0,completed
US-ORD-000609,US-CUST-00418,US,USD,69.58,69.58,Grocery,14-Aug-2023,08/14/2023 15:42,True,09/03/2023 00:00,,completed
US-ORD-000610,US-CUST-00496,US,USD,113.13,113.13,Home & Kitchen,2023-08-12 00:00:00,23.08.2023,False,,3.0,cancelled
US-ORD-000611,US-CUST-00212-DUP,US,USD,89.94,89.94,Electronics,28.06.2024,2024-07-03 09:08:38,False,,4.0,completed
US-ORD-000612,US-CUST-00408,US,USD,55.4,55.4,Books,27-Aug-2025,02.09.2025,False,,,completed
US-ORD-000613,US-CUST-00142,US,USD,63.32,63.32,Books,2024-12-30 00:00:00,,False,,,completed
US-ORD-000614,US-CUST-00486,US,USD,102.69,102.69,Sports,22-Dec-2025,12/25/2025 03:05,False,,4.0,completed
US-ORD-000615,US-CUST-00239,US,USD,50.88,50.88,,07-Jan-2023,2023-01-13 14:47:12,False,,4.0,completed
US-ORD-000616,US-CUST-00394,US,USD,157.72,157.72,Books,16.06.2023,20-Jun-2023,False,,,completed
US-ORD-000617,US-CUST-00561,US,USD,59.28,59.28,Health,21-Oct-2023,2023-10-25 23:04:04,False,,3.0,completed
US-ORD-000618,US-CUST-00091,US,USD,111.0,111.0,Fashion,2025-07-02 00:00:00,07/03/2025 18:25,False,,3.0,completed
US-ORD-000619,US-CUST-00487,US,USD,26.95,26.95,Home & Kitchen,2023-03-01 00:00:00,07-Mar-2023,False,,5.0,completed
US-ORD-000620,US-CUST-00351,US,USD,70.3,70.3,Grocery,30-Dec-2025,01/03/2026 15:53,False,,4.0,completed
US-ORD-000621,US-CUST-00091,US,USD,127.28,127.28,Health,20.02.2025,02/23/2025 03:29,False,,4.0,completed
US-ORD-000622,US-CUST-00548,US,USD,118.88,118.88,Fashion,01/21/2024 00:00,11-Feb-2024,False,,4.0,completed
US-ORD-000623,US-CUST-00404,US,USD,120.05,120.05,Books,2025-05-17 00:00:00,05/17/2025 00:00,False,,4.0,completed
US-ORD-000624,US-CUST-00149,US,USD,45.57,45.57,Books,2025-08-01 00:00:00,08/02/2025 08:07,False,,4.0,completed
US-ORD-000625,US-CUST-00341,US,USD,136.81,136.81,Health,09/24/2024 00:00,10/18/2024 17:24,False,,4.0,completed
US-ORD-000626,US-CUST-00499,US,USD,147.55,147.55,Beauty,07-Mar-2024,,False,,,completed
US-ORD-000627,US-CUST-00540,US,USD,148.8,148.8,Electronics,23.11.2023,29-Nov-2023,False,,4.0,completed
US-ORD-000628,US-CUST-00494,US,USD,3.0,3.0,Health,04.02.2024,14.02.2024,False,,3.0,completed
US-ORD-000629,US-CUST-00151,US,USD,172.69,172.69,Beauty,05-Mar-2024,2024-03-09 15:33:26,False,,4.0,completed
US-ORD-000630,US-CUST-00346,US,USD,99.82,99.82,Home & Kitchen,24-May-2025,06/18/2025 02:05,False,,5.0,completed
US-ORD-000631,US-CUST-00384,US,USD,46.98,46.98,,2025-04-07 00:00:00,12-Apr-2025,False,,3.0,completed
US-ORD-000632,US-CUST-00521,US,USD,15.6,15.6,Sports,02/21/2025 00:00,2025-02-24 18:38:06,False,,3.0,completed
US-ORD-000633,US-CUST-00585,US,USD,55.68,55.68,Sports,09/09/2025 00:00,22-Sep-2025,False,,2.0,completed
US-ORD-000634,US-CUST-00542,US,USD,71.26,71.26,Health,11-May-2023,2023-05-12 23:46:24,False,,4.0,completed
US-ORD-000635,US-CUST-00457,US,USD,78.71,78.71,Beauty,12.09.2023,09/14/2023 02:02,False,,3.0,completed
US-ORD-000636,US-CUST-00518,US,USD,41.15,41.15,Automotive,21.09.2023,26.09.2023,False,,,completed
US-ORD-000637,US-CUST-00300,US,USD,135.32,135.32,Toys,18-Dec-2023,12/19/2023 05:59,False,,4.0,completed
US-ORD-000638,US-CUST-00045,US,USD,67.79,67.79,Books,10/01/2025 00:00,07.10.2025,False,,4.0,completed
US-ORD-000639,US-CUST-00131,US,USD,41.16,41.16,Sports,18-Oct-2023,10/22/2023 08:41,False,,3.0,completed
US-ORD-000640,US-CUST-00146,US,USD,123.42,123.42,Sports,06/06/2024 00:00,11-Jun-2024,False,,5.0,completed
US-ORD-000641,US-CUST-00444,US,USD,72.27,72.27,Beauty,05-Jul-2024,07/08/2024 13:59,False,,,completed
US-ORD-000642,US-CUST-00341,US,USD,6.88,6.88,Fashion,21.05.2024,22-May-2024,False,,2.0,completed
US-ORD-000643,US-CUST-00179,US,USD,87.02,87.02,,07.04.2024,04/13/2024 00:25,False,,,completed
US-ORD-000644,US-CUST-00174,US,USD,3.85,3.85,Fashion,29.09.2025,05.10.2025,False,,,completed
US-ORD-000645,US-CUST-00525,US,USD,53.26,53.26,Home & Kitchen,03/08/2025 00:00,13-Mar-2025,False,,5.0,completed
US-ORD-000646,US-CUST-00468,US,USD,115.36,115.36,Toys,10/20/2023 00:00,24.10.2023,False,,3.0,completed
US-ORD-000647,US-CUST-00234,US,USD,3.0,3.0,Grocery,25.12.2024,28-Dec-2024,False,,,completed
US-ORD-000648,US-CUST-00095,US,USD,65.5,65.5,Sports,06/28/2023 00:00,2023-07-01 00:36:55,False,,3.0,completed
US-ORD-000649,US-CUST-00139,US,USD,78.46,78.46,Sports,23-Jun-2023,2023-06-27 13:12:24,False,,3.0,completed
US-ORD-000650,US-CUST-00250,US,USD,82.59,82.59,Fashion,2025-12-26 00:00:00,2025-12-31 21:12:47,False,,3.0,completed
US-ORD-000651,US-CUST-00432,US,USD,138.49,138.49,Health,12-Dec-2023,16.12.2023,False,,,completed
US-ORD-000652,US-CUST-00002,US,USD,75.85,75.85,Fashion,03-Feb-2025,2025-02-09 09:59:39,False,,4.0,completed
US-ORD-000653,US-CUST-00499,US,USD,117.89,117.89,Health,2024-09-16 00:00:00,,False,,,completed
US-ORD-000654,US-CUST-00202,US,USD,47.44,47.44,Books,2025-07-31 00:00:00,08/21/2025 17:21,False,,2.0,completed
US-ORD-000655,US-CUST-00383,US,USD,79.89,79.89,Toys,11.11.2023,11/15/2023 22:24,False,,3.0,completed
US-ORD-000656,US-CUST-00367,US,USD,69.22,69.22,Health,01/09/2024 00:00,29-Jan-2024,False,,3.0,completed
US-ORD-000657,US-CUST-00490,US,USD,79.18,79.18,Electronics,06.08.2024,11.08.2024,False,,3.0,completed
US-ORD-000658,US-CUST-00513,US,USD,131.96,131.96,Health,28-Sep-2025,10/01/2025 06:25,False,,,completed
US-ORD-000659,US-CUST-00350,US,USD,118.63,118.63,Electronics,09-Aug-2023,2023-08-14 20:30:19,False,,3.0,completed
US-ORD-000660,US-CUST-00523,US,USD,154.89,154.89,Toys,01/17/2023 00:00,2023-01-19 14:42:19,False,,4.0,completed
US-ORD-000661,US-CUST-00514,US,USD,120.03,120.03,Sports,08/24/2023 00:00,27-Aug-2023,False,,5.0,completed
US-ORD-000662,US-CUST-00204,US,USD,63.75,63.75,Beauty,2023-11-01 00:00:00,06.11.2023,False,,4.0,completed
US-ORD-000663,US-CUST-00437,US,USD,68.96,68.96,Toys,2025-02-17 00:00:00,02/23/2025 14:55,False,,4.0,completed
US-ORD-000664,US-CUST-00000,US,USD,3.0,3.0,Books,2024-07-05 00:00:00,12-Jul-2024,False,,2.0,completed
US-ORD-000665,US-CUST-00342,US,USD,121.46,121.46,Beauty,20.10.2024,2024-10-27 06:04:54,False,,3.0,completed
US-ORD-000666,US-CUST-00243,US,USD,56.51,56.51,Health,28.01.2023,15.02.2023,False,,3.0,completed
US-ORD-000667,US-CUST-00195,US,USD,61.14,61.14,Fashion,02/25/2025 00:00,2025-03-11 13:25:25,False,,5.0,completed
US-ORD-000668,US-CUST-00157,US,USD,137.81,137.81,Fashion,2023-07-22 00:00:00,25.07.2023,False,,3.0,completed
US-ORD-000669,US-CUST-00446,US,USD,3.0,3.0,Health,2025-05-06 00:00:00,09.05.2025,False,,4.0,completed
US-ORD-000670,US-CUST-00579,US,USD,147.7,147.7,Health,2025-12-08 00:00:00,10.12.2025,False,,3.0,completed
US-ORD-000671,US-CUST-00399,US,USD,73.81,73.81,Toys,25-Jan-2024,2024-01-30 13:26:51,False,,3.0,completed
US-ORD-000672,US-CUST-00537,US,USD,94.08,94.08,,28.02.2024,2024-03-03 01:15:20,False,,3.0,completed
US-ORD-000673,US-CUST-00151,US,USD,99.58,99.58,Sports,27.03.2024,04/01/2024 00:18,False,,3.0,completed
US-ORD-000674,US-CUST-00377,US,USD,70.07,70.07,Electronics,07.07.2024,07/11/2024 19:45,False,,3.0,completed
US-ORD-000675,US-CUST-00364,US,USD,63.35,63.35,Home & Kitchen,06/24/2024 00:00,02.07.2024,False,,4.0,completed
US-ORD-000676,US-CUST-00597,US,USD,61.7,61.7,Home & Kitchen,2024-07-26 00:00:00,,False,,,completed
US-ORD-000677,US-CUST-00595,US,USD,59.98,59.98,Sports,21-Feb-2025,02/28/2025 08:18,False,,4.0,completed
US-ORD-000678,US-CUST-00180,US,USD,70.17,70.17,Toys,04/19/2024 00:00,2024-04-24 21:29:25,False,,2.0,completed
US-ORD-000679,US-CUST-00146,US,USD,24.3,24.3,,2024-01-05 00:00:00,01/07/2024 14:41,False,,4.0,completed
US-ORD-000680,US-CUST-00013,US,USD,152.96,152.96,Toys,2025-07-20 00:00:00,2025-07-29 11:06:08,False,,4.0,completed
US-ORD-000681,US-CUST-00555,US,USD,97.54,97.54,Sports,21.06.2023,2023-06-22 09:32:57,False,,3.0,completed
US-ORD-000682,US-CUST-00249,US,USD,39.55,39.55,Beauty,2023-06-24 00:00:00,27-Jun-2023,False,,3.0,completed
US-ORD-000683,US-CUST-00425,US,USD,53.76,53.76,Health,07/01/2024 00:00,2024-07-02 00:59:36,False,,,cancelled
US-ORD-000684,US-CUST-00393,US,USD,108.66,108.66,Electronics,2024-04-04 00:00:00,06.04.2024,False,,,completed
US-ORD-000685,US-CUST-00086,US,USD,85.77,85.77,Beauty,2023-08-14 00:00:00,23.08.2023,False,,3.0,completed
US-ORD-000686,US-CUST-00293,US,USD,3.0,3.0,Toys,31.12.2023,04-Jan-2024,False,,4.0,completed
US-ORD-000687,US-CUST-00150,US,USD,163.13,163.13,Grocery,09.07.2024,2024-07-11 12:58:53,False,,,completed
US-ORD-000688,US-CUST-00394,US,USD,97.35,97.35,Grocery,03.07.2025,25.07.2025,False,,3.0,completed
US-ORD-000689,US-CUST-00392,US,USD,194.0,194.0,Grocery,18-May-2025,19.05.2025,False,,,completed
US-ORD-000690,US-CUST-00224,US,USD,86.42,86.42,Grocery,2025-12-29 00:00:00,03-Jan-2026,False,,4.0,completed
US-ORD-000691,US-CUST-00112,US,USD,79.41,79.41,Beauty,2023-01-06 00:00:00,,False,,,completed
US-ORD-000692,US-CUST-00120,US,USD,57.38,57.38,Home & Kitchen,01/09/2025 00:00,02/01/2025 12:55,False,,3.0,completed
US-ORD-000693,US-CUST-00150,US,USD,102.97,102.97,Toys,23.02.2023,2023-02-27 06:15:31,False,,4.0,completed
US-ORD-000694,US-CUST-00540,US,USD,73.68,73.68,,16.05.2024,23-May-2024,False,,3.0,completed
US-ORD-000695,US-CUST-00177,US,USD,3.0,3.0,Grocery,11/21/2024 00:00,28.11.2024,False,,3.0,cancelled
US-ORD-000696,US-CUST-00094,US,USD,45.58,45.58,Grocery,17-May-2025,20.05.2025,False,,5.0,completed
US-ORD-000697,US-CUST-00572,US,USD,3.0,3.0,Beauty,2023-09-14 00:00:00,,False,,,completed
US-ORD-000698,US-CUST-00199,US,USD,122.52,122.52,Grocery,17.08.2025,22-Aug-2025,False,,3.0,completed
US-ORD-000699,US-CUST-00216,US,USD,87.85,87.85,Books,2023-06-09 00:00:00,2023-06-15 01:00:49,False,,4.0,completed
US-ORD-000700,US-CUST-00045,US,USD,100.0,100.0,Beauty,25-Sep-2024,2024-09-30 04:17:59,False,,3.0,completed
US-ORD-000701,US-CUST-00407,US,USD,68.19,68.19,Fashion,10/06/2024 00:00,,False,,,completed
US-ORD-000702,US-CUST-00514,US,USD,126.02,126.02,Books,03/11/2025 00:00,2025-03-17 04:29:26,False,,1.0,completed
US-ORD-000703,US-CUST-00095,US,USD,104.52,104.52,Grocery,02/21/2025 00:00,26.02.2025,False,,3.0,completed
US-ORD-000704,US-CUST-00441,US,USD,57.52,57.52,Home & Kitchen,2023-10-16 00:00:00,23.10.2023,False,,4.0,completed
US-ORD-000705,US-CUST-00099,US,USD,40.22,40.22,Beauty,2025-03-04 00:00:00,2025-03-09 19:32:18,False,,,completed
US-ORD-000706,US-CUST-00302,US,USD,31.28,31.28,Health,09/25/2024 00:00,2024-09-27 05:46:41,False,,3.0,completed
US-ORD-000707,US-CUST-00452,US,USD,113.81,113.81,Books,01/14/2025 00:00,20-Jan-2025,False,,4.0,completed
US-ORD-000708,US-CUST-00375,US,USD,107.63,107.63,Electronics,26.09.2025,02-Oct-2025,False,,3.0,completed
US-ORD-000709,US-CUST-00250,US,USD,94.44,94.44,Health,2025-04-26 00:00:00,2025-05-02 14:25:10,False,,4.0,completed
US-ORD-000710,US-CUST-00357,US,USD,128.5,128.5,Sports,04-Aug-2023,2023-08-10 09:59:54,False,,4.0,completed
US-ORD-000711,US-CUST-00204,US,USD,123.16,123.16,Grocery,31-Dec-2025,2026-01-04 22:43:37,False,,3.0,completed
US-ORD-000712,US-CUST-00481,US,USD,67.66,67.66,Books,10/11/2024 00:00,14-Oct-2024,False,,3.0,completed
US-ORD-000713,US-CUST-00484,US,USD,68.5,68.5,,10/17/2024 00:00,20-Oct-2024,False,,3.0,completed
US-ORD-000714,US-CUST-00462,US,USD,3.0,3.0,Toys,16-Feb-2023,2023-02-21 10:14:17,False,,4.0,completed
US-ORD-000715,US-CUST-00429,US,USD,38.23,38.23,Home & Kitchen,15-Jun-2024,09.07.2024,False,,4.0,completed
US-ORD-000716,US-CUST-00203,US,USD,3.0,3.0,Toys,2023-11-26 00:00:00,29-Nov-2023,False,,,completed
US-ORD-000717,US-CUST-00324,US,USD,40.39,40.39,Books,2023-10-24 00:00:00,27.10.2023,True,06-Dec-2023,4.0,completed
US-ORD-000718,US-CUST-00128,US,USD,66.28,66.28,Sports,12-Apr-2025,,False,,,completed
US-ORD-000719,US-CUST-00221,US,USD,3.0,3.0,Electronics,19.07.2023,25-Jul-2023,False,,2.0,completed
US-ORD-000720,US-CUST-00511,US,USD,77.7,77.7,Automotive,27-Jan-2024,01.02.2024,True,10.03.2024,,completed
US-ORD-000721,US-CUST-00181,US,USD,136.23,136.23,Books,12/21/2024 00:00,23.12.2024,False,,1.0,completed
US-ORD-000722,US-CUST-00101,US,USD,83.27,83.27,Sports,2025-02-20 00:00:00,28-Feb-2025,False,,,completed
US-ORD-000723,US-CUST-00557,US,USD,130.75,130.75,Fashion,2023-08-01 00:00:00,06-Aug-2023,False,,3.0,completed
US-ORD-000724,US-CUST-00117,US,USD,111.32,111.32,Automotive,10/27/2025 00:00,30-Oct-2025,False,,4.0,completed
US-ORD-000725,US-CUST-00405,US,USD,97.75,97.75,Books,2023-09-12 00:00:00,19-Sep-2023,False,,5.0,completed
US-ORD-000726,US-CUST-00247,US,USD,92.66,92.66,Health,2024-04-03 00:00:00,06.04.2024,False,,,completed
US-ORD-000727,US-CUST-00325,US,USD,73.85,73.85,,29.04.2025,30.04.2025,False,,3.0,completed
US-ORD-000728,US-CUST-00131,US,USD,56.58,56.58,Beauty,30-May-2025,02-Jun-2025,False,,4.0,completed
US-ORD-000729,US-CUST-00121,US,USD,37.99,37.99,Toys,22-Dec-2023,29-Dec-2023,False,,4.0,completed
US-ORD-000730,US-CUST-00469-DUP,US,USD,74.58,74.58,Health,06/16/2024 00:00,2024-06-20 08:15:39,False,,4.0,completed
US-ORD-000731,US-CUST-00191,US,USD,112.13,112.13,Automotive,06/11/2023 00:00,06/14/2023 06:22,False,,3.0,completed
US-ORD-000732,US-CUST-00147,US,USD,61.33,61.33,Sports,2024-03-30 00:00:00,01-Apr-2024,False,,3.0,completed
US-ORD-000733,US-CUST-00079,US,USD,53.57,53.57,Fashion,31-Jul-2023,2023-08-06 17:58:14,False,,4.0,completed
US-ORD-000734,US-CUST-00429,US,USD,83.71,83.71,Toys,01-Mar-2024,07-Mar-2024,False,,3.0,completed
US-ORD-000735,US-CUST-00032,US,USD,92.57,92.57,Home & Kitchen,2025-07-12 00:00:00,,False,,,completed
US-ORD-000736,US-CUST-00197,US,USD,86.94,86.94,Grocery,2024-12-11 00:00:00,2024-12-14 20:01:39,False,,,completed
US-ORD-000737,US-CUST-00225,US,USD,3.0,3.0,Health,2025-11-26 00:00:00,30.11.2025,False,,5.0,completed
