customer_id,region,recency_days,frequency,monetary,R_score,F_score,M_score,segment
2146649db392a52cd27028baa62a3a63,BR,227,1,17.881822158838393,3,1,3,Needs Attention
2146a17bed7c5350d6a38bd6a5632920,BR,18,1,17.44086872468144,5,1,3,New Customers
214742e7862ed2c70b22d62a8e68ad56,BR,444,1,20.36121822282615,1,1,3,Lost
2147a5dfb665b52abe1fd1a0fa5326cf,BR,153,1,6.200424166259559,4,1,1,New Customers
2147d765b33adb178c5b7469171a0284,BR,117,1,41.54052110639085,4,1,5,New Customers
2147de2645487e2a48a448d53b2d25e8,BR,215,1,10.008482551588651,3,1,1,Needs Attention
2148af710cbd02ff01b87cd3d2ade304,BR,119,1,32.48356964956193,4,1,4,New Customers
21498154b94a26dc747549ba4ac19a84,BR,72,1,3.73069813372261,5,1,1,New Customers
214a6059c941ccf392c784770d0d566d,BR,139,1,6.761285990406556,4,1,1,New Customers
214a7ab28ddecfeeca93b2a8550ba1aa,BR,248,1,41.29683631383043,3,1,5,Needs Attention
214ac744aa4cf8ad16062cc58aac3d03,BR,250,1,23.268029676939722,3,1,3,Needs Attention
214adad10ce2eda34e3ce7386c341627,BR,202,1,7.560030588243485,3,1,1,Needs Attention
214b0a4ab9181f6b8d921a5af1ecee38,BR,142,1,8.115090393519996,4,1,1,New Customers
214bd392f589811498bff8472e913822,BR,244,1,159.7798636680286,3,1,5,Needs Attention
214d4e74738e2c03bcb4f6bbe69a20bf,BR,301,1,19.193078423568267,2,1,3,Lost
214eb8193f173fd6333f89481e596099,BR,227,1,6.769022015567204,3,1,1,Needs Attention
214f7f00e0d787d65a822c8ed3e9c2a7,BR,356,1,7.560030588243485,2,1,1,Lost
214fd9ac9d7c04cf1e736cc065114d69,BR,464,1,9.882772142728118,1,1,1,Lost
214fec674c7caf26dd0ba53a34541ffc,BR,45,1,21.219917015658105,5,1,3,New Customers
21505f8cb73895352121dfbebdc67ae6,BR,503,1,168.08642068427466,1,1,5,Lost
215087daa3b92e640783fc2b6d86299f,BR,397,1,40.33370118132973,1,1,4,Lost
215118d564888b05d0a93710f6717584,BR,288,1,31.45661230948588,2,1,4,Lost
21511bebe1aae2c060a5ca3b95460c85,BR,163,1,31.240003604987727,4,1,4,New Customers
2151650ef25043d6c9631829e8a634db,BR,33,1,5.786546820164879,5,1,1,New Customers
215249ea52969f99e3f52795667f0f83,BR,402,1,6.188820128518587,1,1,1,Lost
2153521e4b91c5a56bf893d946831ff9,BR,541,1,8.8693528466832,1,1,1,Lost
2155332110df74d70f8781ced4fa1ec4,BR,73,1,10.296649488822798,5,1,1,New Customers
21559d7ff0ebff720e5e160184338fed,BR,46,2,33.15466983224816,5,5,4,Champions
21560f93adbd9ada040a40909ac8619d,BR,291,2,83.9880911628677,2,5,5,Loyal Customers
215725c67b6af026e7cbb4cdcde79907,BR,329,1,9.882772142728118,2,1,1,Lost
2157586e083812fbdd11c89877b7c37d,BR,10,1,11.37002297986274,5,1,2,New Customers
215a8fcd73fa5a3fbbd1941b75f00f38,BR,190,1,27.975400987194174,3,1,4,Needs Attention
215a9975430b79bfc8e836ca2dcffb92,BR,38,1,67.16997246361845,5,1,5,New Customers
215b9a9848df6dd29932574ccebb5b3e,BR,283,1,25.776435835279912,2,1,4,Lost
215ba263633c6730a803ad69e9278a4e,BR,257,1,44.84573785627781,3,1,5,Needs Attention
215c2d239daabd09b3c264651d945801,BR,281,1,79.41223228034428,2,1,5,Lost
215c346bf0164978a8725f01f7715ab4,BR,12,1,59.319840931850656,5,1,5,New Customers
215c4eb12924f9cc3c6cbd9a83fd5f69,BR,696,1,55.41895024459377,1,1,5,Lost
215cc2b07a8142021155670b573a671f,BR,276,1,14.849300295864284,2,1,2,Lost
215cc7a64ced864fbf12245648838fcd,BR,501,1,12.598116974115644,1,1,2,Lost
215d7119ee04ba8fdd85407e222b90da,BR,265,1,21.35529745596945,3,1,3,Needs Attention
215ddde7f954f533cce6b68e3daeed83,BR,354,1,7.157757279889777,2,1,1,Lost
215e81304459427c1cc8a7390754a4c8,BR,482,1,45.006260378361254,1,1,5,Lost
215ea7f5a1601fcf949dfe01cfd0f3a0,BR,35,1,6.838646242013038,5,1,1,New Customers
215f259930550e6cf391072c5dd72cc2,BR,455,1,22.61626955715511,1,1,3,Lost
215f5dec9071a9a69ce68c5abb45fe6f,BR,221,1,19.386479052584473,3,1,3,Needs Attention
2160f785d4f84d9a9b8605812c6af43d,BR,315,1,30.835796290343858,2,1,4,Lost
21611338e9000f8749eae16a995a98ec,BR,350,1,5.2740351532719325,2,1,1,Lost
21611dfeeecee2c4646828b01d61cd38,BR,233,1,137.50397921794203,3,1,5,Needs Attention
21619987263ff10949feb34da063e724,BR,384,1,8.557977833967108,2,1,1,Lost
2161aebe2d9d920cb9d7ae3c8aa39940,BR,191,1,12.569106879763217,3,1,2,Needs Attention
2161c4d70fe7fd3b7150ad4dcea41c93,BR,61,1,47.86665568151094,5,1,5,New Customers
21622b1a4d2098ebc5b44a1203532f57,BR,277,1,11.165018313105563,2,1,2,Lost
21642f939fc937f5b8ee999e362c4883,BR,380,1,15.787293346592884,2,1,2,Lost
216488bb7fe19d4c1044ac25d62eee53,BR,33,1,13.710170590958832,5,1,2,New Customers
2167203020a647846613330f9fdac606,BR,136,1,7.273797657299501,4,1,1,New Customers
21674cb37277d64e40a9575017e569d9,BR,120,1,24.803630671328396,4,1,3,New Customers
2168fa43345b9afaa92ec4064093df0d,BR,319,1,41.414810697530314,2,1,5,Lost
21699884e67de9ac562b012bd2f7a80f,BR,123,1,57.600509339896576,4,1,5,New Customers
216a722b5668d566af889be36d892dad,BR,47,1,4.504300649787433,5,1,1,New Customers
216ab90e27f18940cfac8f9f02fb4239,BR,43,2,58.588786554169396,5,5,5,Champions
216b36ee50ce6c169df00611adfde0f4,BR,23,1,16.381033277672636,5,1,2,New Customers
216b3f75ee68a2ebdc1efefe9f9b230d,BR,325,1,78.40848301575016,2,1,5,Lost
216c37b48c36a491822086d49c226b1a,BR,243,1,6.068911738528539,3,1,1,Needs Attention
216d3571625b3ec2fe57bbf4c47d18e1,BR,338,1,11.412571118246305,2,1,2,Lost
216dc3bc64c10494ca97500c2a6b658f,BR,16,1,27.69690408141084,5,1,4,New Customers
216e566e0da9e92bc55da2e78db47a88,BR,75,1,28.79928766680321,5,1,4,New Customers
216fd197a786370ce9601ee2f6b5a31a,BR,573,2,12.323488080912636,1,5,2,Loyal Customers
2170922656586292d377740ae239c5fb,BR,369,1,25.519212998688364,2,1,3,Lost
2170d926f8cf66dc796f403fdb2db2d9,BR,46,1,24.85004682229229,5,1,3,New Customers
2170dc47974b2f5cfd1e32dfef80f64c,BR,467,1,23.3763340291888,1,1,3,Lost
2170f324dea64d2fb1b55a48987bc5a6,BR,336,1,16.08513031527784,2,1,2,Lost
2171c5c7c1fd7429ccca74054e7d3cb3,BR,557,1,25.554025111911276,1,1,3,Lost
21727926acebd06a4d2aa3430eb831b2,BR,534,1,10.157401035931128,1,1,1,Lost
21728a08bf33e19c2091baa0d2ea691a,BR,336,1,15.994232019640222,2,1,2,Lost
217292034a9e98acdd21d0642afc64e5,BR,223,1,258.0022411264891,3,1,5,Needs Attention
2172b3e0076fead5904454f40c6c060d,BR,58,1,11.014165822472922,5,1,2,New Customers
217394922e43c19740ea4464e63ca8e0,BR,91,2,42.66224475468485,5,5,5,Champions
2174119e9583d406cfc2757aeafbd141,BR,512,1,147.41576145502256,1,1,5,Lost
217423feb3facd42e9449d35abb50109,BR,358,1,17.12755970567519,2,1,3,Lost
2174266e52ebdd52f931b2b3396129f3,BR,185,1,6.575621386550998,3,1,1,Needs Attention
21747a07d23ec1345b45e27298d556aa,BR,509,1,16.868402862793474,1,1,2,Lost
217490c5837fb8772fe4cf9ccb6bb449,BR,291,1,7.755365223549854,2,1,1,Lost
2174d98fe177767658d9268eff1eb9ed,BR,111,1,24.302723042176424,4,1,3,New Customers
2176e2775387346b532e6c825a668685,BR,40,1,20.19102566929189,5,1,3,New Customers
217754b74cc79168d8f2d5e20af057c5,BR,389,1,11.930884804009738,1,1,2,Lost
2177af4b53c4c94064cf2fff52a09376,BR,150,1,27.35265096176199,4,1,4,New Customers
2177d3f6b642082495fa4be219205596,BR,188,1,27.667893987058406,3,1,4,Needs Attention
2178127f99d6c2f5dd2e038ad2df804d,BR,296,1,11.894138684496658,2,1,2,Lost
2178dc15f1526ac11f6ec40296163573,BR,109,1,50.30156960082498,4,1,5,New Customers
217b511d44de15b478616b93f9d7028f,BR,364,1,14.638493610236619,2,1,2,Lost
217b6c21aca891bb3e5577f2d928a02f,BR,349,1,9.385732526156469,2,1,1,Lost
217c1866bfdb122c1f068b1bbeeedb41,BR,416,1,10.462974029776735,1,1,1,Lost
217fa64513d05737388f6297cbe9fec0,BR,370,1,13.677292484026076,2,1,2,Lost
217ffba1efeab7f634bde4c18d312bd8,BR,233,1,49.76198184586976,3,1,5,Needs Attention
218074f53649c80958fcf44e9beceea5,BR,119,1,18.169989096072538,4,1,3,New Customers
2180bd02ac063986fd64e0253e9057a9,BR,363,1,16.99024525907368,2,1,3,Lost
218130f72da8740f7a273642b6db72da,BR,193,1,11.573093640329757,3,1,2,Needs Attention
218424e311a84b20a99756b281700894,BR,132,1,5.8387649899992535,4,1,1,New Customers
2184504da0a52f372cc446a8ecb006c8,BR,78,1,15.744745208209318,5,1,2,New Customers
21847820266c73e9c86cbb702e2ee3f2,BR,444,1,58.58298453529891,1,1,5,Lost
21872631fddeec578c4899e357056dfd,BR,357,1,62.4471291030427,2,1,5,Lost
218798a3387a73290378e1eeea310aa7,BR,168,1,14.7719400442578,4,1,2,New Customers
2189407b96474fa4b84207ffbb8fcdc6,BR,536,1,59.71631222133387,1,1,5,Lost
218c877e8acfdd719e9201f40e0f7d6a,BR,298,1,6.132733946103887,2,1,1,Lost
218cd5dbb896e740c5230a227561bebb,BR,129,1,100.83328595017923,4,1,5,New Customers
218cfff9dc92d8ada9f47343cb1c82b2,BR,592,1,8.436135437686898,1,1,1,Lost
218d48ccbe8d970634c6bbaac3a8164c,BR,99,1,30.495411183275337,4,1,4,New Customers
218dcc9dc815bba457bd8b2fc03c5d96,BR,273,1,32.04068220911482,3,1,4,Needs Attention
218e16249787ccdb7da7a9ace65f34a3,BR,207,1,41.46702886736469,3,1,5,Needs Attention
218ef0d5d3c10267b7929241b0ebede0,BR,349,1,32.04648422798531,2,1,4,Lost
219120b47e7f1fa969c10f38295285e8,BR,83,1,14.24589033333372,5,1,2,New Customers
219129d6ffe3b9ff5364f9978392189c,BR,277,1,17.9475783727039,2,1,3,Lost
21915e1eb765a21b294e4e1215483811,BR,216,1,16.210840724138375,3,1,2,Needs Attention
2191bb88204adbc481e8a356bfcc8543,BR,249,1,23.74572923060975,3,1,3,Needs Attention
219291a07997c4fc9a962719151bfa38,BR,21,1,156.9097983334281,5,1,5,New Customers
2193383c470dc9cec894ce78afd0ebd6,BR,188,1,12.396980319938793,3,1,2,Needs Attention
2193e33803ae472856950a43406e2dd4,BR,240,1,17.264874152276697,3,1,3,Needs Attention
2193e4ab01b6fa3e74f72f2a4ab26690,BR,335,1,20.444380493303118,2,1,3,Lost
2194d76f9cbdb59445f0f5b50ebd06b6,BR,147,1,18.95326164358817,4,1,3,New Customers
2194fa2c1d46723439ad0987c5ea508b,BR,197,1,31.379252057879395,3,1,4,Needs Attention
2195bee7c19896a5efe8d48211251e88,BR,531,1,6.4808550783330565,1,1,1,Lost
21961423c7fac82e915808217daab06f,BR,89,1,14.389006798805715,5,1,2,New Customers
2197ff2cef41c0d4f19739aabc1a8b4c,BR,33,1,16.390703309123445,5,1,2,New Customers
21982340444e8e0e37258d2aba898cb9,BR,143,1,26.82853525712807,4,1,4,New Customers
219852e42e8c95717595c0b7de171b15,BR,235,1,21.71502262593959,3,1,3,Needs Attention
21989dae247feb80638a5a7ae1d5c25d,BR,466,1,43.55575566073971,1,1,5,Lost
219ae617a3bf9d1e7c0ad5efe9f697b2,BR,52,1,23.983612004299687,5,1,3,New Customers
219bb2c5adf87259d3018f6f14220641,BR,523,1,70.34947880464487,1,1,5,Lost
219d2d7cdd263d56a6cc03694700f59a,BR,229,1,24.06290626219633,3,1,3,Needs Attention
219dbe91a40560b6acf7df58ad0d029b,BR,17,1,9.726117633224991,5,1,1,New Customers
219e17c492a20599578c4f0f3a5cec06,BR,485,1,14.870574365056067,1,1,2,Lost
219e4c4635caabe8eed51f35cd8998b9,BR,187,1,6.306794512218472,3,1,1,Needs Attention
219e6a954db7f7ca9856fea6c58fbb8d,BR,288,1,16.00003403851071,2,1,2,Lost
219e7d00bae01e01f9176668630b5a2c,BR,235,1,61.16488293266525,3,1,5,Needs Attention
219ec5d6da3d7c5133da30b6afd3d17c,BR,283,1,19.877716650285635,2,1,3,Lost
219ffdb5f60c32cd5ee5d73a887f3ede,BR,405,1,24.60829603602203,1,1,3,Lost
21a0245a37a2ab9d020db08b1ec03616,BR,92,1,14.261362383655017,5,1,2,New Customers
21a1184d970eda158c5b2039deb97974,BR,151,1,18.438815970405063,4,1,3,New Customers
21a1a3e9b79be7c67875aa2241bab64a,BR,67,1,10.362405702688308,5,1,1,New Customers
21a231593e7582f2e5960bf0ac99aade,BR,340,1,10.488116111548843,2,1,1,Lost
21a2d9dc71459dbd3dad219cb9681964,BR,196,2,117.66300868716947,3,5,5,Loyal Customers
21a3553eeef3d891b20f0515665c605b,BR,232,1,23.68577503561473,3,1,3,Needs Attention
21a4118d0a32f8c94bf3bb113644abc6,BR,18,1,9.766731765318394,5,1,1,New Customers
21a451fd339c60664a3e4bc19ec4f61a,BR,218,1,19.07317003357822,3,1,3,Needs Attention
21a4ea34876c908b478ae3113488c362,BR,227,1,12.358300194135552,3,1,2,Needs Attention
21a4f6ed42f5a4ad4e3bb512cb0ffc10,BR,363,1,10.981287715540168,2,1,2,Lost
21a56a754356f2d19dc9fd59fb6feb76,BR,76,1,17.35770645420447,5,1,3,New Customers
21a5804a0e4279d2953a2f0067637905,BR,236,1,61.23063914653077,3,1,5,Needs Attention
21a9117f4f2d0eef9bece51e17bf1b71,BR,229,1,20.72674541166678,3,1,3,Needs Attention
21a9c9dd4248d18bf8edced7762b70ae,BR,184,1,13.015862332790652,3,1,2,Needs Attention
21ac2a805b374c2aa44d6a5301a1b4a9,BR,317,1,18.9977437882619,2,1,3,Lost
21ac6bedb29956aec88d228d183d3bbd,BR,56,1,10.16707106738194,5,1,1,New Customers
21ad0db71bf121181e7b44d78cc39196,BR,406,1,21.277937204362964,1,1,3,Lost
21ad443c5dd9c2d257fd514ec411d183,BR,281,1,13.801068886596449,2,1,2,Lost
21ad6653b2a984dede4327888cb81789,BR,335,1,43.414573201557886,2,1,5,Lost
21ae07e16a47e3fed94214fe683e97d9,BR,66,1,57.28526631460017,5,1,5,New Customers
21aeb1983c7c9bb52846612aec1ba3de,BR,158,1,9.51724495388749,4,1,1,New Customers
21af08ef10f59c706596e765903a2cf2,BR,266,1,19.94734087673147,3,1,3,Needs Attention
21af73f960a77885e91a806c06b0c1e3,BR,164,1,7.7805073053219616,4,1,1,New Customers
21b01e4f64e8861bc48cf10a263bec7f,BR,525,1,30.611451560685058,1,1,4,Lost
21b02ebbf74296019c76167a838e27a7,BR,167,1,14.946000610372387,4,1,2,New Customers
21b123b5213f8b5019ea3a6d050e5e76,BR,28,1,24.639240136664622,5,1,3,New Customers
21b14794a4c45fea4daf625962a9ff99,BR,168,1,8.921571016517573,4,1,1,New Customers
21b2f9fd0f498246c8b37bb40032c6c2,BR,135,1,17.193315919540698,4,1,3,New Customers
21b318668bb97ce15c5bb21e0275060f,BR,182,1,28.87858192469985,4,1,4,New Customers
21b415d826c810b064a7599851f90e2c,BR,14,1,82.1836632941465,5,1,5,New Customers
21b511802f46030f42df35d2d0705832,BR,524,1,4.93365004620341,1,1,1,Lost
21b53fb647f1590cbcbb6b19aefa2797,BR,412,1,43.660192000408465,1,1,5,Lost
21b5bd1b2c31a2baf0f6f49f3d35ae5c,BR,511,1,55.54659465974447,1,1,5,Lost
21b6d5ffb3f9b205a8a7d42d4336086d,BR,185,1,17.903096228030172,3,1,3,Needs Attention
21b7e7811ddc742cba9b74aaf89fb281,BR,84,1,347.68211280130373,5,1,5,New Customers
21b8335e569bb8b23612d1a9c75609cc,BR,235,1,21.622190324011815,3,1,3,Needs Attention
21b847d9afcb17af2015bdfeb9b64129,BR,15,1,21.620256317721648,5,1,3,New Customers
21b890a8701db02f2107d0da119edc67,BR,152,1,72.17131272997752,4,1,5,New Customers
21b8b4dbc28ebddd0fc8b50fd5a2ba55,BR,215,1,36.6242771167989,3,1,4,Needs Attention
21b8eb5599a6aa6e18afd081fef1eb7d,BR,284,1,14.849300295864284,2,1,2,Lost
21b9c0c96acc58e73fd6a01edd6dd163,BR,176,1,8.200186670287128,4,1,1,New Customers
21ba5ce9cc24b86ff0f9cc95a5897d00,BR,228,1,10.404953841071874,3,1,1,Needs Attention
21bb05add38438bb24dbdbaa3ef7817d,BR,367,1,56.08231440211937,2,1,5,Lost
21bc36e41f9312e83d48bdba400f702d,BR,536,1,83.75601040804825,1,1,5,Lost
21bcd9d85bbabdaac9f5d508d064b458,BR,283,1,7.736025160648233,2,1,1,Lost
21bd40b1164480a48e9292ad0b56a78a,BR,121,1,5.875511109512333,4,1,1,New Customers
21bde4e982c4681021edabb899bcebfe,BR,260,2,252.26404446357824,3,5,5,Loyal Customers
21be42c508a1b41e783537bc42f24b5d,BR,187,1,9.420544639379386,3,1,1,Needs Attention
21c008a3391c524e97b5c6210503fc4a,BR,329,1,109.71617684089355,2,1,5,Lost
21c0739878ec2e4e65c5e466188ef607,BR,348,1,25.639121388678404,2,1,3,Lost
21c0f49b14ee8daa69e5bb84207b9e27,BR,54,1,166.56435773391712,5,1,5,New Customers
21c2111e13a20ae0b1d6ef693f40768c,BR,471,1,11.95215887320152,1,1,2,Lost
21c27e20e8a29f0644b7889802a8037e,BR,63,1,39.3357539356061,5,1,4,New Customers
21c363cc23467c0a77e0b8f34b219875,BR,154,1,22.523437255227332,4,1,3,New Customers
21c3cb2e65b7575d9e079f7be7987d3c,BR,320,2,23.97974399171936,2,5,3,Loyal Customers
21c437c8ba445290550180538e08f02b,BR,111,1,60.56920899529534,4,1,5,New Customers
21c471e47c2bcaaa328a8b6b5f2faabd,BR,135,1,32.32498113376864,4,1,4,New Customers
21c48d19dbb1543195f7e1729e6fdee2,BR,45,1,14.369666735904092,5,1,2,New Customers
21c4e0db02a96a9cb3c687dede4b8d6f,BR,315,1,2.8371872276677395,2,1,1,Lost
21c5ca0b2e2eacc91af538e3a4063e43,BR,131,1,23.647094909811486,4,1,3,New Customers
21c5fd95a3c6aad7c4581a1088db2809,BR,138,1,38.31846662698086,4,1,4,New Customers
21c70ca659a7fead354850e57d4254f2,BR,51,1,13.271151163092044,5,1,2,New Customers
21c746e9ba5ae5956248b2db75515483,BR,8,1,12.874679873608821,5,1,2,New Customers
21c8aa0cb27943cbf33d75985e28da67,BR,309,2,40.45554357760993,2,5,4,Loyal Customers
21c8f0e82e8cf56729e6d1c4937e002e,BR,444,1,13.48389185500987,1,1,2,Lost
21c952154bbf7de26b32bc08b4b6fe47,BR,243,1,14.342590647841824,3,1,2,Needs Attention
21c9ca31959d08bb5455023f84951387,BR,131,1,10.424293903973494,4,1,1,New Customers
21ca0625d6f2e5f1560bb614095a4cae,BR,35,1,34.60324054357955,5,1,4,New Customers
21cb9d12a5f5fa9226199fb6483c9208,BR,375,1,13.23053703099864,2,1,2,Lost
21cbe31f69e09f090416af81ccf535aa,BR,37,1,47.07564710883466,5,1,5,New Customers
21cc3cf81bc92d7a18c74e4358ef879c,BR,546,1,10.09164482206562,1,1,1,Lost
21cdfc6b2c123f648c56fc6080a929fb,BR,52,1,16.381033277672636,5,1,2,New Customers
21d04d03937a63dee9384853d1b3dcd8,BR,358,1,35.57217769495073,2,1,4,Lost
21d0c6bc12b987a3cdbeea27e4571dd5,BR,143,1,21.682144519006837,4,1,3,New Customers
21d131a493c5fd8f33b58dda6c6ae95c,BR,84,1,7.5290864876008925,5,1,1,New Customers
21d2d2a8120b8d9a6b5642ddd53d14fc,BR,208,1,27.118636200652382,3,1,4,Needs Attention
21d2dd8393e557d9c7fd7c87eb2541c4,BR,275,1,41.80161195556273,2,1,5,Lost
21d34af133fa653855a108ac586d247b,BR,179,1,5.583476159697862,4,1,1,New Customers
21d3f0a4bf0cccf65dcfe93b8325d250,BR,469,2,28.466638584895335,1,5,4,Loyal Customers
21d44451c1a181779c8a9fdc0b98efc5,BR,441,1,12.044991175129299,1,1,2,Lost
21d4ced6a126e6e32a098860dde49288,BR,267,1,26.223191288307348,3,1,4,Needs Attention
21d53947339289fab78d373f2f8d2e2e,BR,69,1,124.0587674887354,5,1,5,New Customers
21d5a2d233a48109aa6fcb821066ba84,BR,543,1,9.17105782794848,1,1,1,Lost
21d79f33f0f89549bfa6ca9cb4e9a200,BR,283,1,10.26957340076053,2,1,1,Lost
21d7be4deb9bb2a6d5deec0d8668534c,BR,286,1,11.799372376278717,2,1,2,Lost
21d8bedf9087cff4e87240cd8e8e09a9,BR,283,1,19.914462769798714,2,1,3,Lost
21d8cd7ede40eeecc5aaf5c46ccae1a8,BR,438,1,13.271151163092044,1,1,2,Lost
21d91fc3e9c980a0978dad2e6126fe5d,BR,76,1,48.2921370653466,5,1,5,New Customers
21da1ed023e8748fc0716785be815825,BR,221,1,62.00617566888574,3,1,5,Needs Attention
21daed08227ebc5f42028a762d0cb394,BR,28,1,17.934040328672765,5,1,3,New Customers
21db33ae4e53cdd22632abd4592f863c,BR,26,1,29.70827062317938,5,1,4,New Customers
21dbe8eabd00b34492a939c540e2b1a7,BR,5,1,2.763694988641581,5,1,1,New Customers
21dc969f69627eb5ebb1de66c5b974ab,BR,45,1,36.90470802887239,5,1,4,New Customers
21dcaf3d5739edcfb44a684b8488121d,BR,273,1,8.730104393791532,3,1,1,Needs Attention
21de00c42cb8361fa68d58256242887c,BR,318,1,99.98232318250793,2,1,5,Lost
21de770aa4f3a60388b97b416ad38343,BR,125,2,29.157078830483194,4,5,4,Champions
21df36b620b4c4718c8e6b3b20ee70cf,BR,287,1,6.008957543533515,2,1,1,Lost
21e0532ee2e78478432ee1fb06ae3d15,BR,194,1,18.0597507375333,3,1,3,Needs Attention
21e251f7f2260d6121cbaf3ed672a417,BR,40,1,26.228993307177834,5,1,4,New Customers
21e292ef7f932a8e49aec645ac36e033,BR,150,1,39.546560621233766,4,1,4,New Customers
21e2a8d118df3b7ee58f1be9b8cc819e,BR,269,1,42.931071629017374,3,1,5,Needs Attention
21e4c94da32ccfb90343dfb175896bda,BR,262,1,25.076325558241248,3,1,3,Needs Attention
21e4d2c611e316d9af4b4457ea49c1e5,BR,378,1,18.680566756675322,2,1,3,Lost
21e61aad3bba3bfa836a0f17d0fca14e,BR,20,1,13.959657402389738,5,1,2,New Customers
21e621aeae2b4e50c35ce06bc4cbd704,BR,502,1,30.617253579555545,1,1,4,Lost
21e6ec6ccd68df56494e410d876122bc,BR,205,1,10.981287715540168,3,1,2,Needs Attention
21e73b8ffe90a9de50fcd24095b1a469,BR,326,1,51.686318104581005,2,1,5,Lost
21e9cb5fb37a9ab20c07c004da71fd04,BR,547,1,5.49644587664057,1,1,1,Lost
21ea6d29806d0ef7296ddf05e7b03491,BR,89,1,23.29317175871183,5,1,3,New Customers
21eb9a3add596f5c87ec9a7f4a3aa2d0,BR,379,1,6.593027443162456,2,1,1,Lost
21ecf7a5d273f14a1a691b040bd4f0ab,BR,31,1,33.63043537962803,5,1,4,New Customers
21ed3605d8773a4335e4d7bec8459745,BR,215,1,33.098583649833465,3,1,4,Needs Attention
21edf3b760787a3ae9b09439fb5be338,BR,122,1,19.320722838718964,4,1,3,New Customers
21ee1b03107428068f2e344c03276b4e,BR,260,1,53.991653602454186,3,1,5,Needs Attention
21eed96e79104d31feba790933629e5c,BR,167,1,7.9526338651463835,4,1,1,New Customers
21effa61d72771ba8315ab56ce7fb7ac,BR,235,2,21.98771751285244,3,5,3,Loyal Customers
21f21d6d07677946b98a74b3963b5773,BR,169,1,12.613589024436944,4,1,2,New Customers
21f3913907836e894bc9787c6c5b1535,BR,478,1,20.318670084442584,1,1,3,Lost
21f3bd4beb8f0c6bd813aeb8a5e5caa1,BR,195,1,7.304741757942093,3,1,1,Needs Attention
21f3e8fc2cbd789feeb985a80f6a55b1,BR,168,1,20.846653801656824,4,1,3,New Customers
21f49a64e7dab9706ce0cd0ab08ad714,BR,61,1,18.976469719070117,5,1,3,New Customers
21f4a0f496d66f5ad60f6c47caa96515,BR,46,1,17.643939385148457,5,1,3,New Customers
21f5b9863308cbaee7d969240a3e6d7b,BR,425,1,29.019764383881686,1,1,4,Lost
21f60915366f53d34433ca1138d2c297,BR,93,1,9.695173532582396,5,1,1,New Customers
21f62039849c93265424a3dab0b7fb0f,BR,156,1,21.473271839669334,4,1,3,New Customers
21f748a16f4e1688a9014eb3ee6fa325,BR,217,1,32.72918844841251,3,1,4,Needs Attention
21f8380c328a63d3b44d25da17545860,BR,207,1,33.95534843637525,3,1,4,Needs Attention
21f86e97c14e9524ace161a8c9decf5a,BR,141,1,21.016846355191085,4,1,3,New Customers
21f964de1ed069cc84a543b1a16b98d0,BR,166,1,7.198371411983181,4,1,1,New Customers
21fa25aa6726ef23aff074c36cb2b0ab,BR,270,1,12.377640257037173,3,1,2,Needs Attention
21fbbe880ef907377e90229f91a02801,BR,276,1,10.981287715540168,2,1,2,Lost
21fc565df52265871447582e3947852e,BR,543,1,51.09644618608158,1,1,5,Lost
21fcbc59c0a5880d585d2968eaebbafb,BR,113,1,19.14086025373389,4,1,3,New Customers
21fd5558724f62ca98a9eedad76279f6,BR,477,1,23.780541343832667,1,1,3,Lost
21fdf2acee19608ee0560a3607dcc4cb,BR,133,1,8.853880796361903,4,1,1,New Customers
21ff5d01b75a442ab1088f757cce6ff0,BR,184,1,12.667741200561482,3,1,2,Needs Attention
21ff6b67205558381cfbec10ee2fa4e0,BR,253,1,14.08536781125027,3,1,2,Needs Attention
21ffa7db53028a4bd95a5f5b1a04c2ae,BR,87,1,51.78108441279895,5,1,5,New Customers
220034818d24bcd513ec4e7a142754f5,BR,186,1,112.25746110616652,3,1,5,Needs Attention
2200dfa3da5be08ca704e8809eecec99,BR,256,1,8.27754692189361,3,1,1,Needs Attention
2201135335b7054d78733ecb3c7863ae,BR,157,1,33.690389574623055,4,1,4,New Customers
2202430911565c189d704853bd88bce4,BR,391,1,16.36556122735134,1,1,2,Lost
2202507920a30d61549a6af35126440c,BR,438,1,16.164424573174482,1,1,2,Lost
2202cf37183293dc64aead107eef1784,BR,369,1,8.704962312019424,2,1,1,Lost
22035e352538b10d3335968ebc3280f1,BR,208,1,67.72503226889496,3,1,5,Needs Attention
2204194cbff584f5d24e74c50752028a,BR,242,1,36.616541091638254,3,1,4,Needs Attention
2205452883526d0f4dfe5f23ba2fd6d7,BR,584,1,18.93392158068655,1,1,3,Lost
22062343697ed12f7c1d0cecd982b0c4,BR,186,1,42.24836740859016,3,1,5,Needs Attention
2206af8118157cf98f8718a823bdf9c7,BR,533,1,41.302638332700916,1,1,5,Lost
22072f2e301feb7ec9bbe5c1d16ef561,BR,140,1,170.57935479229354,4,1,5,New Customers
220889fb7abf0ee1ca182302808a7baa,BR,88,1,21.58544420449873,5,1,3,New Customers
2208d8e665794e6af2dcc9296a880a33,BR,228,1,6.931478543940816,3,1,1,Needs Attention
220a4347e32856d9c20216702cab4a68,BR,422,1,16.58410393813965,1,1,2,Lost
220af5b83695f7945d3b12a8e5632136,BR,272,1,15.452710258394847,3,1,2,Needs Attention
